time,x_est,y_est,z_est,vx_est,vy_est,vz_est,clock_bias,clock_drift
2024-05-20 06:30:00,-19996447050973.074,58756989450787.71,66327388591877.14,-27982668.19155793,82223473.76852846,92817354.28691468,693854218572.9044,970968.6784287571
2024-05-20 07:00:00,-20046815853717.88,58904991703571.06,66494459829593.586,-27982668.19155793,82223473.76852846,92817354.28691468,695601962194.0762,970968.6784287571
2024-05-20 07:30:00,-20097184656462.684,59052993956354.414,66661531067310.03,-27982668.19155793,82223473.76852846,92817354.28691468,697349705815.2479,970968.6784287571
2024-05-20 08:00:00,-20147553459207.49,59200996209137.766,66828602305026.48,-27982668.19155793,82223473.76852846,92817354.28691468,699097449436.4197,970968.6784287571
2024-05-20 08:30:00,-20197922261952.293,59348998461921.12,66995673542742.92,-27982668.19155793,82223473.76852846,92817354.28691468,700845193057.5914,970968.6784287571
2024-05-20 09:00:00,-20248291064697.098,59497000714704.47,67162744780459.37,-27982668.19155793,82223473.76852846,92817354.28691468,702592936678.7632,970968.6784287571
2024-05-20 09:30:00,-20298659867441.902,59645002967487.82,67329816018175.81,-27982668.19155793,82223473.76852846,92817354.28691468,704340680299.9349,970968.6784287571
2024-05-20 10:00:00,-20349028670186.707,59793005220271.17,67496887255892.26,-27982668.19155793,82223473.76852846,92817354.28691468,706088423921.1067,970968.6784287571
2024-05-20 10:30:00,-20399397472931.51,59941007473054.52,67663958493608.7,-27982668.19155793,82223473.76852846,92817354.28691468,707836167542.2784,970968.6784287571
2024-05-20 11:00:00,-20449766275676.316,60089009725837.875,67831029731325.15,-27982668.19155793,82223473.76852846,92817354.28691468,709583911163.4502,970968.6784287571
2024-05-20 11:30:00,-20500135078421.12,60237011978621.23,67998100969041.59,-27982668.19155793,82223473.76852846,92817354.28691468,711331654784.622,970968.6784287571
2024-05-20 12:00:00,-20550503881165.926,60385014231404.58,68165172206758.04,-27982668.19155793,82223473.76852846,92817354.28691468,713079398405.7937,970968.6784287571
2024-05-20 12:30:00,-20600872683910.73,60533016484187.93,68332243444474.484,-27982668.19155793,82223473.76852846,92817354.28691468,714827142026.9655,970968.6784287571
2024-05-20 13:00:00,-20651241486655.535,60681018736971.28,68499314682190.93,-27982668.19155793,82223473.76852846,92817354.28691468,716574885648.1372,970968.6784287571
2024-05-20 13:30:00,-20701610289400.34,60829020989754.63,68666385919907.375,-27982668.19155793,82223473.76852846,92817354.28691468,718322629269.309,970968.6784287571
2024-05-20 14:00:00,-20751979092145.145,60977023242537.984,68833457157623.82,-27982668.19155793,82223473.76852846,92817354.28691468,720070372890.4807,970968.6784287571
2024-05-20 14:30:00,-20802347894889.95,61125025495321.336,69000528395340.266,-27982668.19155793,82223473.76852846,92817354.28691468,721818116511.6525,970968.6784287571
2024-05-20 15:00:00,-20852716697634.754,61273027748104.69,69167599633056.71,-27982668.19155793,82223473.76852846,92817354.28691468,723565860132.8242,970968.6784287571
2024-05-20 15:30:00,-20903085500379.56,61421030000888.04,69334670870773.16,-27982668.19155793,82223473.76852846,92817354.28691468,725313603753.996,970968.6784287571
2024-05-20 16:00:00,-20953454303124.363,61569032253671.39,69501742108489.6,-27982668.19155793,82223473.76852846,92817354.28691468,727061347375.1677,970968.6784287571
2024-05-20 16:30:00,-21003823105869.168,61717034506454.74,69668813346206.05,-27982668.19155793,82223473.76852846,92817354.28691468,728809090996.3395,970968.6784287571
2024-05-20 17:00:00,-21054191908613.973,61865036759238.09,69835884583922.49,-27982668.19155793,82223473.76852846,92817354.28691468,730556834617.5112,970968.6784287571
2024-05-20 17:30:00,-21104560711358.777,62013039012021.445,70002955821638.94,-27982668.19155793,82223473.76852846,92817354.28691468,732304578238.683,970968.6784287571
2024-05-20 18:00:00,-21154929514103.582,62161041264804.8,70170027059355.38,-27982668.19155793,82223473.76852846,92817354.28691468,734052321859.8547,970968.6784287571
2024-05-20 18:30:00,-21205298316848.387,62309043517588.15,70337098297071.83,-27982668.19155793,82223473.76852846,92817354.28691468,735800065481.0265,970968.6784287571
2024-05-20 19:00:00,-21255667119593.19,62457045770371.5,70504169534788.28,-27982668.19155793,82223473.76852846,92817354.28691468,737547809102.1982,970968.6784287571
2024-05-20 19:30:00,-21306035922337.996,62605048023154.85,70671240772504.73,-27982668.19155793,82223473.76852846,92817354.28691468,739295552723.37,970968.6784287571
2024-05-20 20:00:00,-21356404725082.8,62753050275938.2,70838312010221.19,-27982668.19155793,82223473.76852846,92817354.28691468,741043296344.5417,970968.6784287571
2024-05-20 20:30:00,-21406773527827.605,62901052528721.555,71005383247937.64,-27982668.19155793,82223473.76852846,92817354.28691468,742791039965.7135,970968.6784287571
2024-05-20 21:00:00,-21457142330572.41,63049054781504.91,71172454485654.1,-27982668.19155793,82223473.76852846,92817354.28691468,744538783586.8853,970968.6784287571
2024-05-20 21:30:00,-21507511133317.215,63197057034288.26,71339525723370.55,-27982668.19155793,82223473.76852846,92817354.28691468,746286527208.057,970968.6784287571
2024-05-20 22:00:00,-21557879936062.02,63345059287071.61,71506596961087.0,-27982668.19155793,82223473.76852846,92817354.28691468,748034270829.2288,970968.6784287571
2024-05-20 22:30:00,-21608248738806.824,63493061539854.96,71673668198803.45,-27982668.19155793,82223473.76852846,92817354.28691468,749782014450.4005,970968.6784287571
2024-05-20 23:00:00,-21658617541551.63,63641063792638.31,71840739436519.9,-27982668.19155793,82223473.76852846,92817354.28691468,751529758071.5723,970968.6784287571
2024-05-20 23:30:00,-21708986344296.434,63789066045421.664,72007810674236.36,-27982668.19155793,82223473.76852846,92817354.28691468,753277501692.744,970968.6784287571
2024-05-21 00:00:00,-21759355147041.24,63937068298205.016,72174881911952.81,-27982668.19155793,82223473.76852846,92817354.28691468,755025245313.9158,970968.6784287571
2024-05-21 00:30:00,-21809723949786.043,64085070550988.37,72341953149669.27,-27982668.19155793,82223473.76852846,92817354.28691468,756772988935.0875,970968.6784287571
2024-05-21 01:00:00,-21860092752530.848,64233072803771.72,72509024387385.72,-27982668.19155793,82223473.76852846,92817354.28691468,758520732556.2593,970968.6784287571
2024-05-21 01:30:00,-21910461555275.652,64381075056555.07,72676095625102.17,-27982668.19155793,82223473.76852846,92817354.28691468,760268476177.431,970968.6784287571
2024-05-21 02:00:00,-21960830358020.457,64529077309338.42,72843166862818.62,-27982668.19155793,82223473.76852846,92817354.28691468,762016219798.6028,970968.6784287571
2024-05-21 02:30:00,-22011199160765.26,64677079562121.77,73010238100535.08,-27982668.19155793,82223473.76852846,92817354.28691468,763763963419.7745,970968.6784287571
2024-05-21 03:00:00,-22061567963510.066,64825081814905.125,73177309338251.53,-27982668.19155793,82223473.76852846,92817354.28691468,765511707040.9463,970968.6784287571
2024-05-21 03:30:00,-22111936766254.87,64973084067688.48,73344380575967.98,-27982668.19155793,82223473.76852846,92817354.28691468,767259450662.118,970968.6784287571
2024-05-21 04:00:00,-22162305568999.676,65121086320471.83,73511451813684.44,-27982668.19155793,82223473.76852846,92817354.28691468,769007194283.2898,970968.6784287571
2024-05-21 04:30:00,-22212674371744.48,65269088573255.18,73678523051400.89,-27982668.19155793,82223473.76852846,92817354.28691468,770754937904.4615,970968.6784287571
2024-05-21 05:00:00,-22263043174489.285,65417090826038.53,73845594289117.34,-27982668.19155793,82223473.76852846,92817354.28691468,772502681525.6333,970968.6784287571
2024-05-21 05:30:00,-22313411977234.09,65565093078821.88,74012665526833.8,-27982668.19155793,82223473.76852846,92817354.28691468,774250425146.805,970968.6784287571
2024-05-21 06:00:00,-22363780779978.895,65713095331605.234,74179736764550.25,-27982668.19155793,82223473.76852846,92817354.28691468,775998168767.9768,970968.6784287571
2024-05-21 06:30:00,-22414149582723.7,65861097584388.586,74346808002266.7,-27982668.19155793,82223473.76852846,92817354.28691468,777745912389.1486,970968.6784287571
2024-05-21 07:00:00,-22464518385468.504,66009099837171.94,74513879239983.16,-27982668.19155793,82223473.76852846,92817354.28691468,779493656010.3203,970968.6784287571
2024-05-21 07:30:00,-22514887188213.31,66157102089955.29,74680950477699.61,-27982668.19155793,82223473.76852846,92817354.28691468,781241399631.4921,970968.6784287571
2024-05-21 08:00:00,-22565255990958.113,66305104342738.64,74848021715416.06,-27982668.19155793,82223473.76852846,92817354.28691468,782989143252.6638,970968.6784287571
2024-05-21 08:30:00,-22615624793702.918,66453106595521.99,75015092953132.52,-27982668.19155793,82223473.76852846,92817354.28691468,784736886873.8356,970968.6784287571
2024-05-21 09:00:00,-22665993596447.723,66601108848305.34,75182164190848.97,-27982668.19155793,82223473.76852846,92817354.28691468,786484630495.0073,970968.6784287571
2024-05-21 09:30:00,-22716362399192.527,66749111101088.695,75349235428565.42,-27982668.19155793,82223473.76852846,92817354.28691468,788232374116.1791,970968.6784287571
2024-05-21 10:00:00,-22766731201937.332,66897113353872.05,75516306666281.88,-27982668.19155793,82223473.76852846,92817354.28691468,789980117737.3508,970968.6784287571
2024-05-21 10:30:00,-22817100004682.137,67045115606655.4,75683377903998.33,-27982668.19155793,82223473.76852846,92817354.28691468,791727861358.5226,970968.6784287571
2024-05-21 11:00:00,-22867468807426.94,67193117859438.75,75850449141714.78,-27982668.19155793,82223473.76852846,92817354.28691468,793475604979.6943,970968.6784287571
2024-05-21 11:30:00,-22917837610171.746,67341120112222.1,76017520379431.23,-27982668.19155793,82223473.76852846,92817354.28691468,795223348600.8661,970968.6784287571
2024-05-21 12:00:00,-22968206412916.55,67489122365005.45,76184591617147.69,-27982668.19155793,82223473.76852846,92817354.28691468,796971092222.0378,970968.6784287571
2024-05-21 12:30:00,-23018575215661.355,67637124617788.805,76351662854864.14,-27982668.19155793,82223473.76852846,92817354.28691468,798718835843.2096,970968.6784287571
2024-05-21 13:00:00,-23068944018406.16,67785126870572.16,76518734092580.6,-27982668.19155793,82223473.76852846,92817354.28691468,800466579464.3813,970968.6784287571
2024-05-21 13:30:00,-23119312821150.965,67933129123355.51,76685805330297.05,-27982668.19155793,82223473.76852846,92817354.28691468,802214323085.5531,970968.6784287571
2024-05-21 14:00:00,-23169681623895.77,68081131376138.86,76852876568013.5,-27982668.19155793,82223473.76852846,92817354.28691468,803962066706.7249,970968.6784287571
2024-05-21 14:30:00,-23220050426640.574,68229133628922.21,77019947805729.95,-27982668.19155793,82223473.76852846,92817354.28691468,805709810327.8966,970968.6784287571
2024-05-21 15:00:00,-23270419229385.38,68377135881705.56,77187019043446.4,-27982668.19155793,82223473.76852846,92817354.28691468,807457553949.0684,970968.6784287571
2024-05-21 15:30:00,-23320788032130.184,68525138134488.914,77354090281162.86,-27982668.19155793,82223473.76852846,92817354.28691468,809205297570.2401,970968.6784287571
2024-05-21 16:00:00,-23371156834874.99,68673140387272.266,77521161518879.31,-27982668.19155793,82223473.76852846,92817354.28691468,810953041191.4119,970968.6784287571
2024-05-21 16:30:00,-23421525637619.793,68821142640055.62,77688232756595.77,-27982668.19155793,82223473.76852846,92817354.28691468,812700784812.5836,970968.6784287571
2024-05-21 17:00:00,-23471894440364.598,68969144892838.97,77855303994312.22,-27982668.19155793,82223473.76852846,92817354.28691468,814448528433.7554,970968.6784287571
2024-05-21 17:30:00,-23522263243109.402,69117147145622.32,78022375232028.67,-27982668.19155793,82223473.76852846,92817354.28691468,816196272054.9271,970968.6784287571
2024-05-21 18:00:00,-23572632045854.207,69265149398405.67,78189446469745.12,-27982668.19155793,82223473.76852846,92817354.28691468,817944015676.0989,970968.6784287571
2024-05-21 18:30:00,-23623000848599.01,69413151651189.02,78356517707461.58,-27982668.19155793,82223473.76852846,92817354.28691468,819691759297.2706,970968.6784287571
2024-05-21 19:00:00,-23673369651343.816,69561153903972.375,78523588945178.03,-27982668.19155793,82223473.76852846,92817354.28691468,821439502918.4424,970968.6784287571
2024-05-21 19:30:00,-23723738454088.62,69709156156755.73,78690660182894.48,-27982668.19155793,82223473.76852846,92817354.28691468,823187246539.6141,970968.6784287571
2024-05-21 20:00:00,-23774107256833.426,69857158409539.08,78857731420610.94,-27982668.19155793,82223473.76852846,92817354.28691468,824934990160.7859,970968.6784287571
2024-05-21 20:30:00,-23824476059578.23,70005160662322.43,79024802658327.39,-27982668.19155793,82223473.76852846,92817354.28691468,826682733781.9576,970968.6784287571
2024-05-21 21:00:00,-23874844862323.035,70153162915105.78,79191873896043.84,-27982668.19155793,82223473.76852846,92817354.28691468,828430477403.1294,970968.6784287571
2024-05-21 21:30:00,-23925213665067.84,70301165167889.13,79358945133760.3,-27982668.19155793,82223473.76852846,92817354.28691468,830178221024.3011,970968.6784287571
2024-05-21 22:00:00,-23975582467812.645,70449167420672.48,79526016371476.75,-27982668.19155793,82223473.76852846,92817354.28691468,831925964645.4729,970968.6784287571
2024-05-21 22:30:00,-24025951270557.45,70597169673455.83,79693087609193.2,-27982668.19155793,82223473.76852846,92817354.28691468,833673708266.6447,970968.6784287571
2024-05-21 23:00:00,-24076320073302.254,70745171926239.17,79860158846909.66,-27982668.19155793,82223473.76852846,92817354.28691468,835421451887.8164,970968.6784287571
2024-05-21 23:30:00,-24126688876047.06,70893174179022.52,80027230084626.11,-27982668.19155793,82223473.76852846,92817354.28691468,837169195508.9882,970968.6784287571
2024-05-22 00:00:00,-24177057678791.863,71041176431805.86,80194301322342.56,-27982668.19155793,82223473.76852846,92817354.28691468,838916939130.1599,970968.6784287571
2024-05-22 00:30:00,-24227426481536.668,71189178684589.2,80361372560059.02,-27982668.19155793,82223473.76852846,92817354.28691468,840664682751.3317,970968.6784287571
2024-05-22 01:00:00,-24277795284281.473,71337180937372.55,80528443797775.47,-27982668.19155793,82223473.76852846,92817354.28691468,842412426372.5034,970968.6784287571
2024-05-22 01:30:00,-24328164087026.277,71485183190155.89,80695515035491.92,-27982668.19155793,82223473.76852846,92817354.28691468,844160169993.6752,970968.6784287571
2024-05-22 02:00:00,-24378532889771.082,71633185442939.23,80862586273208.38,-27982668.19155793,82223473.76852846,92817354.28691468,845907913614.8469,970968.6784287571
2024-05-22 02:30:00,-24428901692515.887,71781187695722.58,81029657510924.83,-27982668.19155793,82223473.76852846,92817354.28691468,847655657236.0187,970968.6784287571
2024-05-22 03:00:00,-24479270495260.69,71929189948505.92,81196728748641.28,-27982668.19155793,82223473.76852846,92817354.28691468,849403400857.1904,970968.6784287571
2024-05-22 03:30:00,-24529639298005.496,72077192201289.27,81363799986357.73,-27982668.19155793,82223473.76852846,92817354.28691468,851151144478.3622,970968.6784287571
2024-05-22 04:00:00,-24580008100750.3,72225194454072.61,81530871224074.19,-27982668.19155793,82223473.76852846,92817354.28691468,852898888099.5339,970968.6784287571
2024-05-22 04:30:00,-24630376903495.105,72373196706855.95,81697942461790.64,-27982668.19155793,82223473.76852846,92817354.28691468,854646631720.7057,970968.6784287571
2024-05-22 05:00:00,-24680745706239.91,72521198959639.3,81865013699507.1,-27982668.19155793,82223473.76852846,92817354.28691468,856394375341.8774,970968.6784287571
2024-05-22 05:30:00,-24731114508984.715,72669201212422.64,82032084937223.55,-27982668.19155793,82223473.76852846,92817354.28691468,858142118963.0492,970968.6784287571
2024-05-22 06:00:00,-24781483311729.52,72817203465205.98,82199156174940.0,-27982668.19155793,82223473.76852846,92817354.28691468,859889862584.221,970968.6784287571
2024-05-22 06:30:00,-24831852114474.324,72965205717989.33,82366227412656.45,-27982668.19155793,82223473.76852846,92817354.28691468,861637606205.3927,970968.6784287571
2024-05-22 07:00:00,-24882220917219.13,73113207970772.67,82533298650372.9,-27982668.19155793,82223473.76852846,92817354.28691468,863385349826.5645,970968.6784287571
2024-05-22 07:30:00,-24932589719963.934,73261210223556.02,82700369888089.36,-27982668.19155793,82223473.76852846,92817354.28691468,865133093447.7362,970968.6784287571
2024-05-22 08:00:00,-24982958522708.74,73409212476339.36,82867441125805.81,-27982668.19155793,82223473.76852846,92817354.28691468,866880837068.908,970968.6784287571
2024-05-22 08:30:00,-25033327325453.543,73557214729122.7,83034512363522.27,-27982668.19155793,82223473.76852846,92817354.28691468,868628580690.0797,970968.6784287571
2024-05-22 09:00:00,-25083696128198.348,73705216981906.05,83201583601238.72,-27982668.19155793,82223473.76852846,92817354.28691468,870376324311.2515,970968.6784287571
2024-05-22 09:30:00,-25134064930943.152,73853219234689.39,83368654838955.17,-27982668.19155793,82223473.76852846,92817354.28691468,872124067932.4232,970968.6784287571
2024-05-22 10:00:00,-25184433733687.957,74001221487472.73,83535726076671.62,-27982668.19155793,82223473.76852846,92817354.28691468,873871811553.595,970968.6784287571
2024-05-22 10:30:00,-25234802536432.76,74149223740256.08,83702797314388.08,-27982668.19155793,82223473.76852846,92817354.28691468,875619555174.7667,970968.6784287571
2024-05-22 11:00:00,-25285171339177.566,74297225993039.42,83869868552104.53,-27982668.19155793,82223473.76852846,92817354.28691468,877367298795.9385,970968.6784287571
2024-05-22 11:30:00,-25335540141922.37,74445228245822.77,84036939789820.98,-27982668.19155793,82223473.76852846,92817354.28691468,879115042417.1102,970968.6784287571
2024-05-22 12:00:00,-25385908944667.176,74593230498606.11,84204011027537.44,-27982668.19155793,82223473.76852846,92817354.28691468,880862786038.282,970968.6784287571
2024-05-22 12:30:00,-25436277747411.98,74741232751389.45,84371082265253.89,-27982668.19155793,82223473.76852846,92817354.28691468,882610529659.4537,970968.6784287571
2024-05-22 13:00:00,-25486646550156.785,74889235004172.8,84538153502970.34,-27982668.19155793,82223473.76852846,92817354.28691468,884358273280.6255,970968.6784287571
2024-05-22 13:30:00,-25537015352901.59,75037237256956.14,84705224740686.8,-27982668.19155793,82223473.76852846,92817354.28691468,886106016901.7972,970968.6784287571
2024-05-22 14:00:00,-25587384155646.395,75185239509739.48,84872295978403.25,-27982668.19155793,82223473.76852846,92817354.28691468,887853760522.969,970968.6784287571
2024-05-22 14:30:00,-25637752958391.2,75333241762522.83,85039367216119.7,-27982668.19155793,82223473.76852846,92817354.28691468,889601504144.1407,970968.6784287571
2024-05-22 15:00:00,-25688121761136.004,75481244015306.17,85206438453836.16,-27982668.19155793,82223473.76852846,92817354.28691468,891349247765.3125,970968.6784287571
2024-05-22 15:30:00,-25738490563880.81,75629246268089.52,85373509691552.61,-27982668.19155793,82223473.76852846,92817354.28691468,893096991386.4843,970968.6784287571
2024-05-22 16:00:00,-25788859366625.613,75777248520872.86,85540580929269.06,-27982668.19155793,82223473.76852846,92817354.28691468,894844735007.656,970968.6784287571
2024-05-22 16:30:00,-25839228169370.418,75925250773656.2,85707652166985.52,-27982668.19155793,82223473.76852846,92817354.28691468,896592478628.8278,970968.6784287571
2024-05-22 17:00:00,-25889596972115.223,76073253026439.55,85874723404701.97,-27982668.19155793,82223473.76852846,92817354.28691468,898340222249.9995,970968.6784287571
2024-05-22 17:30:00,-25939965774860.027,76221255279222.89,86041794642418.42,-27982668.19155793,82223473.76852846,92817354.28691468,900087965871.1713,970968.6784287571
2024-05-22 18:00:00,-25990334577604.832,76369257532006.23,86208865880134.88,-27982668.19155793,82223473.76852846,92817354.28691468,901835709492.343,970968.6784287571
2024-05-22 18:30:00,-26040703380349.637,76517259784789.58,86375937117851.33,-27982668.19155793,82223473.76852846,92817354.28691468,903583453113.5148,970968.6784287571
2024-05-22 19:00:00,-26091072183094.44,76665262037572.92,86543008355567.78,-27982668.19155793,82223473.76852846,92817354.28691468,905331196734.6865,970968.6784287571
2024-05-22 19:30:00,-26141440985839.246,76813264290356.27,86710079593284.23,-27982668.19155793,82223473.76852846,92817354.28691468,907078940355.8583,970968.6784287571
2024-05-22 20:00:00,-26191809788584.05,76961266543139.61,86877150831000.69,-27982668.19155793,82223473.76852846,92817354.28691468,908826683977.03,970968.6784287571
2024-05-22 20:30:00,-26242178591328.855,77109268795922.95,87044222068717.14,-27982668.19155793,82223473.76852846,92817354.28691468,910574427598.2018,970968.6784287571
2024-05-22 21:00:00,-26292547394073.66,77257271048706.3,87211293306433.6,-27982668.19155793,82223473.76852846,92817354.28691468,912322171219.3735,970968.6784287571
2024-05-22 21:30:00,-26342916196818.465,77405273301489.64,87378364544150.05,-27982668.19155793,82223473.76852846,92817354.28691468,914069914840.5453,970968.6784287571
2024-05-22 22:00:00,-26393284999563.27,77553275554272.98,87545435781866.5,-27982668.19155793,82223473.76852846,92817354.28691468,915817658461.717,970968.6784287571
2024-05-22 22:30:00,-26443653802308.074,77701277807056.33,87712507019582.95,-27982668.19155793,82223473.76852846,92817354.28691468,917565402082.8888,970968.6784287571
2024-05-22 23:00:00,-26494022605052.88,77849280059839.67,87879578257299.4,-27982668.19155793,82223473.76852846,92817354.28691468,919313145704.0605,970968.6784287571
2024-05-22 23:30:00,-26544391407797.684,77997282312623.02,88046649495015.86,-27982668.19155793,82223473.76852846,92817354.28691468,921060889325.2323,970968.6784287571
2024-05-23 00:00:00,-26594760210542.49,78145284565406.36,88213720732732.31,-27982668.19155793,82223473.76852846,92817354.28691468,922808632946.404,970968.6784287571
2024-05-23 00:30:00,-26645129013287.293,78293286818189.7,88380791970448.77,-27982668.19155793,82223473.76852846,92817354.28691468,924556376567.5758,970968.6784287571
2024-05-23 01:00:00,-26695497816032.098,78441289070973.05,88547863208165.22,-27982668.19155793,82223473.76852846,92817354.28691468,926304120188.7476,970968.6784287571
2024-05-23 01:30:00,-26745866618776.902,78589291323756.39,88714934445881.67,-27982668.19155793,82223473.76852846,92817354.28691468,928051863809.9193,970968.6784287571
2024-05-23 02:00:00,-26796235421521.707,78737293576539.73,88882005683598.12,-27982668.19155793,82223473.76852846,92817354.28691468,929799607431.0911,970968.6784287571
2024-05-23 02:30:00,-26846604224266.51,78885295829323.08,89049076921314.58,-27982668.19155793,82223473.76852846,92817354.28691468,931547351052.2628,970968.6784287571
2024-05-23 03:00:00,-26896973027011.316,79033298082106.42,89216148159031.03,-27982668.19155793,82223473.76852846,92817354.28691468,933295094673.4346,970968.6784287571
2024-05-23 03:30:00,-26947341829756.12,79181300334889.77,89383219396747.48,-27982668.19155793,82223473.76852846,92817354.28691468,935042838294.6063,970968.6784287571
2024-05-23 04:00:00,-26997710632500.926,79329302587673.11,89550290634463.94,-27982668.19155793,82223473.76852846,92817354.28691468,936790581915.7781,970968.6784287571
2024-05-23 04:30:00,-27048079435245.73,79477304840456.45,89717361872180.39,-27982668.19155793,82223473.76852846,92817354.28691468,938538325536.9498,970968.6784287571
2024-05-23 05:00:00,-27098448237990.535,79625307093239.8,89884433109896.84,-27982668.19155793,82223473.76852846,92817354.28691468,940286069158.1216,970968.6784287571
2024-05-23 05:30:00,-27148817040735.34,79773309346023.14,90051504347613.3,-27982668.19155793,82223473.76852846,92817354.28691468,942033812779.2933,970968.6784287571
2024-05-23 06:00:00,-27199185843480.145,79921311598806.48,90218575585329.75,-27982668.19155793,82223473.76852846,92817354.28691468,943781556400.4651,970968.6784287571
2024-05-23 06:30:00,-27249554646224.95,80069313851589.83,90385646823046.2,-27982668.19155793,82223473.76852846,92817354.28691468,945529300021.6368,970968.6784287571
2024-05-23 07:00:00,-27299923448969.754,80217316104373.17,90552718060762.66,-27982668.19155793,82223473.76852846,92817354.28691468,947277043642.8086,970968.6784287571
2024-05-23 07:30:00,-27350292251714.56,80365318357156.52,90719789298479.11,-27982668.19155793,82223473.76852846,92817354.28691468,949024787263.9803,970968.6784287571
2024-05-23 08:00:00,-27400661054459.363,80513320609939.86,90886860536195.56,-27982668.19155793,82223473.76852846,92817354.28691468,950772530885.1521,970968.6784287571
2024-05-23 08:30:00,-27451029857204.168,80661322862723.2,91053931773912.02,-27982668.19155793,82223473.76852846,92817354.28691468,952520274506.3239,970968.6784287571
2024-05-23 09:00:00,-27501398659948.973,80809325115506.55,91221003011628.47,-27982668.19155793,82223473.76852846,92817354.28691468,954268018127.4956,970968.6784287571
2024-05-23 09:30:00,-27551767462693.777,80957327368289.89,91388074249344.92,-27982668.19155793,82223473.76852846,92817354.28691468,956015761748.6674,970968.6784287571
2024-05-23 10:00:00,-27602136265438.582,81105329621073.23,91555145487061.38,-27982668.19155793,82223473.76852846,92817354.28691468,957763505369.8391,970968.6784287571
2024-05-23 10:30:00,-27652505068183.387,81253331873856.58,91722216724777.83,-27982668.19155793,82223473.76852846,92817354.28691468,959511248991.0109,970968.6784287571
2024-05-23 11:00:00,-27702873870928.19,81401334126639.92,91889287962494.28,-27982668.19155793,82223473.76852846,92817354.28691468,961258992612.1826,970968.6784287571
2024-05-23 11:30:00,-27753242673672.996,81549336379423.27,92056359200210.73,-27982668.19155793,82223473.76852846,92817354.28691468,963006736233.3544,970968.6784287571
2024-05-23 12:00:00,-27803611476417.8,81697338632206.61,92223430437927.19,-27982668.19155793,82223473.76852846,92817354.28691468,964754479854.5261,970968.6784287571
2024-05-23 12:30:00,-27853980279162.605,81845340884989.95,92390501675643.64,-27982668.19155793,82223473.76852846,92817354.28691468,966502223475.6979,970968.6784287571
2024-05-23 13:00:00,-27904349081907.41,81993343137773.3,92557572913360.1,-27982668.19155793,82223473.76852846,92817354.28691468,968249967096.8696,970968.6784287571
2024-05-23 13:30:00,-27954717884652.215,82141345390556.64,92724644151076.55,-27982668.19155793,82223473.76852846,92817354.28691468,969997710718.0414,970968.6784287571
2024-05-23 14:00:00,-28005086687397.02,82289347643339.98,92891715388793.0,-27982668.19155793,82223473.76852846,92817354.28691468,971745454339.2131,970968.6784287571
2024-05-23 14:30:00,-28055455490141.824,82437349896123.33,93058786626509.45,-27982668.19155793,82223473.76852846,92817354.28691468,973493197960.3849,970968.6784287571
2024-05-23 15:00:00,-28105824292886.63,82585352148906.67,93225857864225.9,-27982668.19155793,82223473.76852846,92817354.28691468,975240941581.5566,970968.6784287571
2024-05-23 15:30:00,-28156193095631.434,82733354401690.02,93392929101942.36,-27982668.19155793,82223473.76852846,92817354.28691468,976988685202.7284,970968.6784287571
2024-05-23 16:00:00,-28206561898376.24,82881356654473.36,93560000339658.81,-27982668.19155793,82223473.76852846,92817354.28691468,978736428823.9001,970968.6784287571
2024-05-23 16:30:00,-28256930701121.043,83029358907256.7,93727071577375.27,-27982668.19155793,82223473.76852846,92817354.28691468,980484172445.0719,970968.6784287571
2024-05-23 17:00:00,-28307299503865.848,83177361160040.05,93894142815091.72,-27982668.19155793,82223473.76852846,92817354.28691468,982231916066.2437,970968.6784287571
2024-05-23 17:30:00,-28357668306610.652,83325363412823.39,94061214052808.17,-27982668.19155793,82223473.76852846,92817354.28691468,983979659687.4154,970968.6784287571
2024-05-23 18:00:00,-28408037109355.457,83473365665606.73,94228285290524.62,-27982668.19155793,82223473.76852846,92817354.28691468,985727403308.5872,970968.6784287571
2024-05-23 18:30:00,-28458405912100.26,83621367918390.08,94395356528241.08,-27982668.19155793,82223473.76852846,92817354.28691468,987475146929.7589,970968.6784287571
2024-05-23 19:00:00,-28508774714845.066,83769370171173.42,94562427765957.53,-27982668.19155793,82223473.76852846,92817354.28691468,989222890550.9307,970968.6784287571
2024-05-23 19:30:00,-28559143517589.87,83917372423956.77,94729499003673.98,-27982668.19155793,82223473.76852846,92817354.28691468,990970634172.1024,970968.6784287571
2024-05-23 20:00:00,-28609512320334.676,84065374676740.11,94896570241390.44,-27982668.19155793,82223473.76852846,92817354.28691468,992718377793.2742,970968.6784287571
2024-05-23 20:30:00,-28659881123079.48,84213376929523.45,95063641479106.89,-27982668.19155793,82223473.76852846,92817354.28691468,994466121414.4459,970968.6784287571
2024-05-23 21:00:00,-28710249925824.285,84361379182306.8,95230712716823.34,-27982668.19155793,82223473.76852846,92817354.28691468,996213865035.6177,970968.6784287571
2024-05-23 21:30:00,-28760618728569.09,84509381435090.14,95397783954539.8,-27982668.19155793,82223473.76852846,92817354.28691468,997961608656.7894,970968.6784287571
2024-05-23 22:00:00,-28810987531313.895,84657383687873.48,95564855192256.25,-27982668.19155793,82223473.76852846,92817354.28691468,999709352277.9612,970968.6784287571
