time,x_est,y_est,z_est,vx_est,vy_est,vz_est
2024-05-17 16:30:00,1744.8798828125,1391.2314453125,-6480.548828125,-60983.813610076904,-36839.73901844025,-23894.94944190979
2024-05-17 17:00:00,-6246.1083984375,-2720.68896484375,689.490234375,6851.059377193451,4608.821064949036,75008.24731826782
2024-05-17 17:30:00,3446.611328125,687.65234375,5865.36279296875,62330.99995994568,16672.5185174942,-38980.452000141144
2024-05-17 18:00:00,3786.8642578125,812.297607421875,-5654.0703125,-61544.09340953827,-9696.808853626251,-42129.79083824158
2024-05-17 18:30:00,-6751.400390625,-26.4228515625,-1159.1171875,-12270.149497032166,1392.7109198570251,74413.59337997437
2024-05-17 19:00:00,1748.826171875,-518.7531051635742,6588.3974609375,72002.74296760559,-9132.162003912032,-20229.058859825134
2024-05-17 19:30:00,5123.0625,-1100.7838134765625,-4415.544921875,-47553.070188999176,11017.209512710571,-57327.100870132446
2024-05-17 20:00:00,-5698.115234375,2437.53125,-2922.548828125,-28867.96050643921,13154.30956363678,68369.57491874695
2024-05-17 20:30:00,-189.93359375,-257.640625,6828.3779296875,65572.32314491272,-37077.06815910339,-7.112337112426758
2024-05-17 21:00:00,5055.219543457031,-3637.2269287109375,-2854.69921875,-26165.426719129086,17968.442348599434,-68367.23849487305
2024-05-17 21:30:00,-3555.96484375,3784.5947265625,-4472.2802734375,-33937.97431945801,35056.63056278229,57340.51128101349
2024-05-17 22:00:00,-1393.966796875,1288.197265625,6567.880859375,44937.73782157898,-56988.56576919556,20215.774934768677
2024-05-17 22:30:00,3471.45361328125,-5803.46728515625,-1084.681640625,-7519.56168794632,9805.384853839874,-74421.47569084167
2024-05-17 23:00:00,-1237.5146484375,3606.17578125,-5695.905029296875,-23408.424597740173,57722.13071060181,42152.132776260376
2024-05-17 23:30:00,-1210.0390625,3370.5498046875,5825.724609375,17839.955846309662,-61997.083795547485,38968.73505592346
2024-05-18 00:00:00,896.65380859375,-6744.3564453125,765.58203125,-413.68152475357056,-8251.476174354553,-75018.96246910095
2024-05-18 00:30:00,290.27685546875,2142.505859375,-6504.4111328125,134.2715208530426,71241.48037338257,23918.24789237976
2024-05-18 01:00:00,410.89013671875,4995.125,4655.990234375,-5405.205002188683,-51441.24406528473,54875.46361732483
2024-05-18 01:30:00,-1727.0762939453125,-6107.787109375,2559.84765625,-8500.1493434906,-26634.459339141846,-70100.51015853882
2024-05-18 02:00:00,417.099609375,177.703125,-6839.1982421875,28537.166797161102,69377.51202774048,3961.543909072876
2024-05-18 02:30:00,2890.026123046875,5347.744873046875,3144.23828125,-16284.197104334831,-31147.17062652111,66761.276720047
2024-05-18 03:00:00,-3440.6806640625,-4196.88671875,4165.3759765625,-28684.161953926086,-35562.06395149231,-60032.3624753952
2024-05-18 03:30:00,-850.19921875,-1296.6044921875,-6676.34765625,51518.88230800629,52209.90412902832,-16276.198015213013
2024-05-18 04:00:00,5266.10498046875,4144.8212890625,1401.513671875,-11720.39064836502,-10925.993621826172,73743.45631408691
2024-05-18 04:30:00,-3677.333984375,-1839.203125,5464.5498046875,-52451.37584877014,-29285.143478393555,-45565.47862529755
2024-05-18 05:00:00,-2892.1513671875,-1507.3583984375,-6027.869140625,61008.58202266693,26104.856840133667,-35339.90902900696
2024-05-18 05:30:00,6605.3046875,1756.3935546875,-443.669921875,4620.792240142822,-358.30275774002075,75305.12553024292
2024-05-18 06:00:00,-2501.23046875,-32.18505859375,6362.615478515625,-69530.61502838135,-8557.383431434631,-27769.385807275772
2024-05-18 06:30:00,-4743.3330078125,-230.64149475097656,-4940.6015625,54528.7223405838,1024.1047703921795,-51859.363357543945
2024-05-18 07:00:00,6399.013671875,-950.5114135742188,-2256.15625,23939.801515579224,-4661.6526101231575,71344.3826828003
2024-05-18 07:30:00,-577.009765625,482.5234375,6794.1845703125,-72283.7642211914,19674.788858652115,-7950.657084465027
2024-05-18 08:00:00,-5502.971435546875,2111.847900390625,-3493.177734375,36237.18503379822,-13666.222355604172,-64627.62256813049
2024-05-18 08:30:00,4779.44921875,-2980.771484375,-3903.1435546875,36105.093338012695,-22459.23139667511,62174.09281826019
2024-05-18 09:00:00,1116.7734375,-465.55859375,6728.03125,-58953.531717300415,45219.51753807068,12445.965293884277
2024-05-18 09:30:00,-4720.859375,4628.939697265625,-1790.408203125,15163.263335704803,-13161.47921526432,-72696.54200172424
2024-05-18 10:00:00,2460.947265625,-3633.318359375,-5264.90771484375,34028.22410774231,-46387.85831451416,48490.58930492401
2024-05-18 10:30:00,1707.0732421875,-2404.3056640625,6169.021484375,-34413.249470710754,58942.91526031494,31937.087827682495
2024-05-18 11:00:00,-2591.55029296875,6337.9892578125,44.302734375,1364.0643105506897,738.2623882293701,-75449.08252334595
2024-05-18 11:30:00,434.0185546875,-2795.19140625,-6243.45637512207,16687.295124053955,-66274.68057632446,31298.23019014299
2024-05-18 12:00:00,800.90234375,-4420.828125,5157.310546875,-8111.891781806946,56636.18188285828,49100.7699546814
2024-05-18 12:30:00,124.99853515625,6581.60546875,1875.91015625,1618.086181640625,20361.0500164032,-72660.13806915283
2024-05-18 13:00:00,-454.7698974609375,-988.11328125,-6767.640625,-10450.817124307156,-73444.8309173584,11849.77052783966
2024-05-18 13:30:00,-1345.171142578125,-5551.874267578125,3766.701171875,9936.906713843346,40787.66508960724,62674.96546936035
2024-05-18 14:00:00,2424.630859375,5309.580078125,3569.69140625,16462.683777332306,35476.1214389801,-64531.515323638916
2024-05-18 14:30:00,135.6630859375,856.291015625,-6799.2802734375,-37728.2637090683,-64408.473766326904,-8446.647536277771
2024-05-18 15:00:00,-3930.6485900878906,-5196.31591796875,2099.783203125,13407.688435971737,19523.713945388794,71647.68425941467
2024-05-18 15:30:00,3486.4697265625,3100.16796875,5001.03173828125,39950.89499092102,37714.287324905396,-51667.07641029358
2024-05-18 16:00:00,1896.28515625,1797.224609375,-6336.35546875,-55366.9492521286,-42329.50679206848,-28135.33704185486
2024-05-18 16:30:00,-5952.025390625,-3375.56689453125,279.232421875,2374.9859409332275,3107.76775932312,75356.01996612549
2024-05-18 17:00:00,3022.0,911.7666015625,6064.93359375,62203.298152923584,24191.407682418823,-35026.11690270901
2024-05-18 17:30:00,4001.5341796875,1287.0537109375,-5412.62890625,-57579.58312320709,-15691.435544252396,-45799.60143280029
2024-05-18 18:00:00,-6630.7890625,-725.1015625,-1561.458984375,-16749.724605560303,-480.4258313179016,73535.35004043579
2024-05-18 18:30:00,1394.828125,-327.2548828125,6684.1328125,73648.06399536133,-1247.4820692539215,-15832.386797904968
2024-05-18 19:00:00,5461.7880859375,-593.6953125,-4094.638671875,-45000.2230887413,5271.596113324165,-60159.46834945679
2024-05-18 19:30:00,-5744.037109375,1775.676513671875,-3287.5693359375,-34000.45852470398,11023.040584802628,66338.48080444336
2024-05-18 20:00:00,-537.5078125,-114.15380859375,6813.7158203125,69097.05506706238,-29660.785915374756,4510.03346824646
2024-05-18 20:30:00,5545.2921142578125,-3168.1642150878906,-2477.833984375,-24416.835376024246,12895.964643657207,-70154.5368938446
2024-05-18 21:00:00,-3717.529296875,3219.4736328125,-4773.4208984375,-40159.89272880554,33211.693340301514,54315.88850402832
2024-05-18 21:30:00,-1792.25,1414.470703125,6444.353515625,49948.928438186646,-50797.98677158356,24521.952449798584
2024-05-18 22:00:00,4092.2490234375,-5448.86474609375,-679.81640625,-5886.081617832184,5353.8744106292725,-75031.08421516418
2024-05-18 22:30:00,-1441.7783203125,3154.806640625,-5911.73046875,-30715.991914749146,56913.41492652893,38361.230595350266
2024-05-18 23:00:00,-1682.20166015625,3542.5693359375,5602.671875,23592.6638379097,-57423.5758228302,42752.7531375885
2024-05-18 23:30:00,1585.41259765625,-6556.373046875,1168.71875,1566.2434883117676,-12560.982256889343,-74408.1095790863
2024-05-19 00:00:00,107.462890625,1774.71875,-6619.73291015625,-7771.854588508606,72109.33633613586,19641.484231948853
2024-05-19 00:30:00,-110.55517578125,5279.166015625,4350.197265625,288.9919645190239,-48375.115814208984,57860.881828308105
2024-05-19 01:00:00,-1052.0004272460938,-6093.185546875,2931.87109375,-6159.504258066416,-31467.123485565186,-68317.07594871521
2024-05-19 01:30:00,283.692626953125,-168.2578125,-6846.234375,20839.168504714966,72170.38183784485,-494.02747535705566
2024-05-19 02:00:00,2383.659423828125,5783.1484375,2778.248046875,-11185.50355386734,-29051.33736628294,68732.04752731323
2024-05-19 02:30:00,-2847.986328125,-4314.705078125,4479.3515625,-26437.367699623108,-41449.51419258118,-57211.899750709534
2024-05-19 03:00:00,-954.138671875,-1684.0224609375,-6574.931640625,44848.523995399475,56663.13803291321,-20592.952724456787
2024-05-19 03:30:00,4853.866455078125,4724.26904296875,1002.3359375,-7291.510636329651,-9096.227833271027,74557.35134887695
2024-05-19 04:00:00,-3196.666015625,-2019.146484375,5697.615234375,-51035.751037597656,-36354.635889053345,-41920.71853542328
2024-05-19 04:30:00,-3024.5869140625,-1970.47802734375,-5825.671875,55880.86535644531,31539.205471992493,-39208.25144767761
2024-05-19 05:00:00,6349.330078125,2426.3564453125,-846.6875,8769.934588432312,1753.9261741638184,74907.51871109009
2024-05-19 05:30:00,-2113.73828125,-204.6650390625,6498.0791015625,-69657.08732795715,-16437.394324302673,-23570.674506902695
2024-05-19 06:00:00,-4973.8154296875,-757.3499145507812,-4652.45703125,50969.0143737793,6618.316930055618,-55000.18731498718
2024-05-19 06:30:00,6319.61328125,-270.048095703125,-2633.48828125,28461.64154434204,-2125.537439107895,69771.85717010498
2024-05-19 07:00:00,-226.626953125,356.67877197265625,6822.49609375,-74329.69647407532,11737.913278460503,-3506.4054441452026
2024-05-19 07:30:00,-5881.244812011719,1577.8148193359375,-3140.17578125,33801.504344820976,-8546.600390076637,-66811.41435432434
2024-05-19 08:00:00,4847.55859375,-2365.36376953125,-4227.4609375,41603.63585853577,-19844.70437145233,59550.83622837067
2024-05-19 08:30:00,1496.064453125,-552.2705078125,6647.4521484375,-62793.803270339966,38080.95207977295,16811.237926483154
2024-05-19 09:00:00,-5253.12841796875,4166.592041015625,-1398.5625,13160.236047267914,-8721.773420333862,-73761.17817687988
2024-05-19 09:30:00,2611.498046875,-3125.16015625,-5512.7587890625,40759.7904548645,-44392.60354423523,45017.21996593475
2024-05-19 10:00:00,2159.990234375,-2502.046875,5985.87109375,-39458.06945800781,53232.030378341675,35904.81406211853
2024-05-19 10:30:00,-3235.39697265625,6017.625,446.18359375,-831.2421083450317,4776.288453102112,-75316.22200775146
2024-05-19 11:00:00,593.6103515625,-2388.59375,-6397.15234375,24413.47067642212,-65657.98188018799,27233.710190296173
2024-05-19 11:30:00,1328.486083984375,-4599.7724609375,4885.4609375,-13543.73667049408,52521.93106555939,52380.72749710083
2024-05-19 12:00:00,-554.35009765625,6436.9921875,2258.30078125,-1037.4028820991516,24615.581729888916,-71341.46890449524
2024-05-19 12:30:00,-336.39208984375,-634.1328125,-6816.69140625,-2407.6329605579376,-74708.51841163635,7487.691716194153
2024-05-19 13:00:00,-788.9686279296875,-5870.994384765625,3426.17578125,4837.379027962685,37937.26782798767,65029.94518852234
2024-05-19 13:30:00,1790.299072265625,5324.509765625,3904.8486328125,13569.79823589325,40606.669637680054,-62127.76211357117
2024-05-19 14:00:00,207.61181640625,1225.388671875,-6740.572265625,-30236.51046562195,-67572.07719039917,-12796.056310653687
2024-05-19 14:30:00,-3422.5620727539062,-5675.55908203125,1715.552734375,8975.017660796642,17276.024973392487,72908.07155799866
2024-05-19 15:00:00,2950.7783203125,3216.50390625,5264.53466796875,37457.51252937317,44099.606618881226,-48360.2113070488
2024-05-19 15:30:00,1963.1201171875,2235.220703125,-6174.392578125,-49151.58713340759,-46910.55285549164,-32160.268575668335
2024-05-19 16:00:00,-5568.85888671875,-3984.833984375,-120.369140625,-1554.715142250061,785.640157699585,75432.47605705261
2024-05-19 16:30:00,2591.896484375,1054.92578125,6237.823577880859,60897.82853126526,31727.603521347046,-31062.653044998646
2024-05-19 17:00:00,4132.259765625,1807.81884765625,-5159.31640625,-52946.81331729889,-20900.013733386993,-49210.32361793518
2024-05-19 17:30:00,-6418.720703125,-1394.5087890625,-1947.14453125,-20737.799839019775,-3259.4773902893066,72427.83955192566
2024-05-19 18:00:00,1030.861328125,-216.22119140625,6754.0791015625,74137.22947502136,6856.1627078056335,-11504.587743759155
2024-05-19 18:30:00,5722.107666015625,-25.1634521484375,-3768.58203125,-41742.92312145233,214.11852353811264,-62707.02244758606
2024-05-19 19:00:00,-5700.671875,1129.1178894042969,-3631.19921875,-38732.864614486694,7884.034881033003,64136.33139896393
2024-05-19 19:30:00,-901.099609375,-53.2294921875,6775.9716796875,71544.2846775055,-21846.13322162628,8886.316779136658
2024-05-19 20:00:00,5967.873779296875,-2623.726333618164,-2102.87109375,-21933.80617237091,8446.720722228289,-71651.32112312317
2024-05-19 20:30:00,-3794.04296875,2659.5234375,-5050.12939453125,-46121.838344573975,30265.379024505615,51188.601192474365
2024-05-19 21:00:00,-2216.1181640625,1455.5517578125,6302.048828125,53997.23377132416,-44073.45949649811,28627.97370147705
2024-05-19 21:30:00,4660.4072265625,-5009.1123046875,-283.533203125,-3470.3764152526855,1480.970435142517,-75366.15990066528
2024-05-19 22:00:00,-1564.763671875,2702.09765625,-6101.658935546875,-37944.19683265686,54946.287923812866,34543.180186867714
2024-05-19 22:30:00,-2193.01708984375,3628.59765625,5366.501953125,28504.761081695557,-52231.50926780701,46289.1299533844
2024-05-19 23:00:00,2237.740234375,-6278.8154296875,1557.076171875,4405.733917236328,-16336.687400817871,-73558.26118469238
2024-05-19 23:30:00,4.5048828125,1400.98046875,-6709.6083984375,-15798.886981964111,71816.61492919922,15412.935624599457
2024-05-20 00:00:00,-686.0224075317383,5480.76904296875,4037.791015625,5246.604275340214,-44645.865089416504,60569.78172111511
2024-05-20 00:30:00,-398.602783203125,-5989.671875,3283.9677734375,-2857.3389229774475,-35839.36241912842,-66347.93903923035
2024-05-20 01:00:00,231.7459716796875,-525.404296875,-6830.048828125,12830.340198874474,73859.28939819336,-4830.3354568481445
2024-05-20 01:30:00,1808.31884765625,6145.11669921875,2412.537109375,-6752.829981029034,-26261.970845222473,70417.33217430115
2024-05-20 02:00:00,-2265.888671875,-4347.220703125,4769.7734375,-23123.88871717453,-46997.63805961609,-54271.95843601227
2024-05-20 02:30:00,-973.4375,-2090.84375,-6454.099609375,37714.99147129059,60113.75068664551,-24728.02147102356
2024-05-20 03:00:00,4361.105712890625,5243.904296875,610.3046875,-3484.325210094452,-6530.671671867371,75097.38933563232
2024-05-20 03:30:00,-2719.3779296875,-2117.54296875,5905.3095703125,-48476.267000198364,-43252.94520187378,-38230.02928209305
2024-05-20 04:00:00,-3070.4052734375,-2465.2041015625,-5609.1484375,50187.36236286163,36088.90742111206,-42846.32409667969
2024-05-20 04:30:00,6006.4423828125,3052.4052734375,-1236.36328125,12337.393959999084,4674.6116771698,74268.09630203247
2024-05-20 05:00:00,-1724.921875,-297.2578125,6608.08837890625,-68614.51054954529,-24343.3104095459,-19402.747561454773
2024-05-20 05:30:00,-5119.30859375,-1330.6790771484375,-4356.17578125,46785.81124830246,11435.170011758804,-57876.37431526184
2024-05-20 06:00:00,6152.23046875,381.76025390625,-2992.232421875,32463.203575134277,1318.5885677337646,68006.77803611755
2024-05-20 06:30:00,129.83203125,312.0518798828125,6827.1484375,-75242.1030216217,3579.673229455948,834.0411214828491
2024-05-20 07:00:00,-6181.470062255859,981.6097412109375,-2785.73046875,30707.408626616,-4126.805301070213,-68715.34721946716
2024-05-20 07:30:00,4830.3046875,-1766.363525390625,-4529.3271484375,46687.00186729431,-16212.263335227966,56797.427372932434
2024-05-20 08:00:00,1888.71875,-554.41455078125,6546.70703125,-65586.68424987793,30555.54758167267,21008.08256149292
2024-05-20 08:30:00,-5719.435546875,3629.021484375,-1011.966796875,10458.335875988007,-4933.653832435608,-74550.96235656738
2024-05-20 09:00:00,2680.24609375,-2624.9609375,-5736.095703125,47231.37265777588,-41288.537596702576,41482.63945865631
2024-05-20 09:30:00,2637.427734375,-2512.208984375,5787.359375,-43568.56302547455,47016.875235557556,39652.80626487732
2024-05-20 10:00:00,-3828.474609375,5613.736328125,836.3828125,-3788.951271057129,8197.760173797607,-74933.77987670898
2024-05-20 10:30:00,673.73046875,-1984.48828125,-6525.98779296875,32068.785682678223,-63886.065814971924,23180.216058969498
2024-05-20 11:00:00,1895.040771484375,-4691.2744140625,4604.072265625,-18150.343594789505,47832.67335700989,55405.99563407898
2024-05-20 11:30:00,-1198.39013671875,6205.96484375,2623.56640625,-4550.338191986084,28302.0516204834,-69817.47965812683
2024-05-20 12:00:00,-297.96923828125,-278.23828125,-6842.1533203125,5763.22353887558,-74829.20086479187,3208.524429321289
2024-05-20 12:30:00,-177.9453125,-6107.5565185546875,3082.73046875,479.2773950099945,34472.38432145119,67111.63468360901
2024-05-20 13:00:00,1178.2224731445312,5254.515625,4218.6171875,9705.499931752682,45254.66661262512,-59577.944787979126
2024-05-20 13:30:00,196.36669921875,1602.529296875,-6661.2392578125,-22438.82539653778,-69659.844997406,-16996.84094810486
2024-05-20 14:00:00,-2845.3021240234375,-6082.57080078125,1335.125,5232.0605046749115,14376.587929725647,73896.64480018616
2024-05-20 14:30:00,2428.130859375,3251.2421875,5504.01904296875,33886.83599948883,50139.48301124573,-44976.61421394348
2024-05-20 15:00:00,1942.91015625,2691.087890625,-5996.248046875,-42495.32335758209,-50518.74602031708,-35981.67383956909
2024-05-20 15:30:00,-5106.3134765625,-4536.1728515625,-509.80859375,-4827.661721229553,-2247.0997829437256,75258.53293609619
2024-05-20 16:00:00,2169.017578125,1118.884765625,6385.875732421875,58447.39403343201,39099.00862312317,-27095.227732419968
2024-05-20 16:30:00,4174.3408203125,2360.173828125,-4895.3359375,-47787.70109272003,-25244.52943611145,-52377.57984161377
2024-05-20 17:00:00,-6122.4794921875,-2021.5009765625,-2317.005859375,-24107.83274459839,-6839.398495674133,71110.28203201294
2024-05-20 17:30:00,669.85546875,-184.587890625,6800.1337890625,73470.93443107605,14993.988602638245,-7245.640075683594
2024-05-20 18:00:00,5896.75146484375,590.866455078125,-3438.14453125,-37910.36734223366,-4068.39236754179,-64988.04856300354
2024-05-20 18:30:00,-5573.173828125,511.056884765625,-3954.6064453125,-42919.49884605408,3830.0117712020874,61779.224267959595
2024-05-20 19:00:00,-1267.21875,-74.76708984375,6716.9794921875,72884.99460792542,-13810.437002182007,13127.092180252075
2024-05-20 19:30:00,6313.2333984375,-2016.4806213378906,-1730.099609375,-18838.02044916153,4715.299146622419,-72877.67105102539
2024-05-20 20:00:00,-3789.1796875,2117.6904296875,-5303.73193359375,-51658.952840805054,26289.692130088806,47971.69038772583
2024-05-20 20:30:00,-2651.349609375,1409.89306640625,6142.6328125,57030.180477142334,-36978.9121799469,32542.258716583252
2024-05-20 21:00:00,5164.3564453125,-4494.71875,104.263671875,-388.61993408203125,-1707.6942620277405,-75446.70942306519
2024-05-20 21:30:00,-1609.044921875,2260.810546875,-6267.276214599609,-44915.63874435425,51865.52437400818,30705.999417841434
2024-05-20 22:00:00,-2727.9130859375,3624.9873046875,5118.595703125,32507.679250717163,-46569.449867248535,49590.81158065796
2024-05-20 22:30:00,2841.0107421875,-5919.8955078125,1931.384765625,7994.903862953186,-19459.27238178253,-72487.84999465942
2024-05-20 23:00:00,-20.2138671875,1034.015625,-6775.748046875,-23765.212112426758,70377.7405834198,11233.617450714111
2024-05-20 23:30:00,-1301.2073516845703,5593.928466796875,3719.619140625,9388.955991826952,-40387.22745656967,63019.040546417236
2024-05-21 00:00:00,220.2041015625,-5803.154296875,3617.369140625,1306.2720007896423,-39615.056577682495,-64208.48579502106
2024-05-21 00:30:00,260.5223388671875,-880.46875,-6792.25,4688.556998312473,74429.25155067444,-9051.087684631348
2024-05-21 01:00:00,1177.2708740234375,6425.080322265625,2047.638671875,-3072.4220230579376,-22905.419382572174,71834.95845031738
2024-05-21 01:30:00,-1707.052734375,-4298.67578125,5038.1630859375,-18826.874103069305,-52049.980167388916,-51223.9369020462
2024-05-21 02:00:00,-907.48974609375,-2503.0986328125,-6315.3046875,30285.220257759094,62521.56167984009,-28690.17835044861
2024-05-21 02:30:00,3799.27294921875,5693.1142578125,225.505859375,-394.65420937538147,-3350.8837938308716,75382.32981300354
2024-05-21 03:00:00,-2257.8984375,-2137.572265625,6089.247497558594,-44831.05386066437,-49807.478900909424,-34501.414811611176
2024-05-21 03:30:00,-3026.87109375,-2976.9501953125,-5379.607421875,44081.589975357056,39695.7435426712,-46265.47094535828
2024-05-21 04:00:00,5585.923828125,3622.6337890625,-1613.0234375,15212.035977363586,8286.409776687622,73404.622133255
2024-05-21 04:30:00,-1347.205078125,-312.384765625,6694.40380859375,-66431.06976509094,-32094.48117828369,-15267.98588514328
2024-05-21 05:00:00,-5174.712890625,-1936.09912109375,-4052.673828125,42119.4475312233,15404.448184728622,-60503.46029472351
2024-05-21 05:30:00,5904.0,992.47607421875,-3333.1396484375,35815.21899604797,5561.954137802124,66065.2767238617
2024-05-21 06:00:00,479.41015625,346.980224609375,6809.859375,-75018.9478225708,-4620.772125244141,5072.7570123672485
2024-05-21 06:30:00,-6395.989013671875,336.9244384765625,-2430.431640625,27086.605261802673,-486.0441393852234,-70357.07182502747
2024-05-21 07:00:00,4733.08203125,-1196.2435302734375,-4809.87890625,51205.815032958984,-11655.051070094109,53926.8171749115
2024-05-21 07:30:00,2281.0078125,-472.47509765625,6427.337890625,-67304.09441757202,22813.57094144821,25043.295513153076
2024-05-21 08:00:00,-6109.890625,3028.2708740234375,-630.9140625,7185.133127212524,-1887.0392669439316,-75085.0488357544
2024-05-21 08:30:00,2671.44921875,-2145.2216796875,-5936.21484375,53275.31847381592,-37144.59081077576,37897.360673666
2024-05-21 09:00:00,3124.8818359375,-2433.4443359375,5574.8359375,-46696.66292762756,40454.41476249695,43191.125005722046
2024-05-21 09:30:00,-4359.4482421875,5136.2705078125,1215.07421875,-7386.879204750061,10899.361728668213,-74321.34044647217
2024-05-21 10:00:00,677.6259765625,-1595.5859375,-6631.4091796875,39476.332275390625,-60999.117851257324,19145.033269882202
2024-05-21 10:30:00,2485.965087890625,-4691.6025390625,4314.21875,-21869.849636793137,42712.28195858002,58188.909830093384
2024-05-21 11:00:00,-1795.0654296875,5896.271484375,2972.4853515625,-8807.511729240417,31301.02498817444,-68105.42554473877
2024-05-21 11:30:00,-337.31591796875,66.546875,-6845.5859375,13884.461444854736,-73817.95442771912,-986.8116769790649
2024-05-21 12:00:00,473.7799072265625,-6255.372039794922,2736.93359375,-3066.5663018226624,30526.66746482253,68935.14531517029
2024-05-21 12:30:00,600.5333251953125,5105.455078125,4512.162109375,4970.919748663902,49282.051778793335,-56895.730573654175
2024-05-21 13:00:00,102.95458984375,1974.041015625,-6562.798828125,-14506.68440246582,-70656.25855445862,-21053.222805023193
2024-05-21 13:30:00,-2211.735382080078,-6408.81298828125,958.623046875,2258.50721052289,10953.529437065125,74629.3651676178
2024-05-21 14:00:00,1930.451171875,3208.833984375,5720.962646484375,29320.9071559906,55677.40612602234,-41524.43699216843
2024-05-21 14:30:00,1835.078125,3150.443359375,-5803.2265625,-35559.01538276672,-53117.112822532654,-39608.86960411072
2024-05-21 15:00:00,-4575.39697265625,-5019.2021484375,-889.330078125,-7351.721911907196,-5864.602515220642,74850.09909248352
2024-05-21 15:30:00,1765.24609375,1107.263671875,6510.6552734375,54907.654344558716,46134.37289428711,-23127.357533693314
2024-05-21 16:00:00,4124.95654296875,2929.34228515625,-4621.73828125,-42251.093479156494,-28672.392506599426,-55314.33506965637
2024-05-21 16:30:00,-5750.98828125,-2594.6455078125,-2671.732421875,-26750.631938934326,-11099.048743247986,69597.13085746765
2024-05-21 17:00:00,323.958984375,-229.41015625,6823.85546875,71674.96312713623,22989.048107147217,-3053.708766937256
2024-05-21 17:30:00,5980.3641357421875,1239.893798828125,-3104.01171875,-33641.50463116169,-7512.588017642498,-67018.42126846313
2024-05-21 18:00:00,-5368.568359375,-66.69384765625,-4258.751953125,-46429.82713508606,-1028.2661600112915,59279.86649608612
2024-05-21 18:30:00,-1622.89453125,-176.6831512451172,6638.2001953125,73115.86087799072,-5727.1661566495895,17237.87490463257
2024-05-21 19:00:00,6573.56298828125,-1359.808837890625,-1359.84765625,-15262.539785861969,1774.4082443118095,-73851.09132003784
2024-05-21 19:30:00,-3708.54296875,1605.818359375,-5535.435546875,-56620.210832595825,21377.057126045227,44675.16618824005
2024-05-21 20:00:00,-3083.974609375,1278.11474609375,5967.373046875,59021.32977390289,-29678.016280174255,36273.334968566895
2024-05-21 20:30:00,5594.3876953125,-3917.25927734375,483.544921875,3229.3534622192383,-4126.6997718811035,-75290.60390090942
2024-05-21 21:00:00,-1579.267578125,1842.91015625,-6409.9632568359375,-51464.33149909973,47737.47432136536,26856.724929332733
2024-05-21 21:30:00,-3272.19140625,3530.1982421875,4860.001953125,35559.250690460205,-40590.7516579628,52668.43634033203
2024-05-21 22:00:00,3384.3828125,-5489.2333984375,2291.703125,12207.13380241394,-21825.055411338806,-71214.84587860107
2024-05-21 22:30:00,29.59765625,686.44140625,-6819.6337890625,-31497.003591537476,67829.46399307251,7109.027382850647
2024-05-21 23:00:00,-1941.4560089111328,5614.550537109375,3396.533203125,12660.47864818573,-35743.90012598038,65220.86957550049
2024-05-21 23:30:00,792.904296875,-5541.4453125,3932.4775390625,6215.35223865509,-42670.23950004578,-61915.53636932373
2024-05-22 00:00:00,367.405517578125,-1220.154296875,-6734.4306640625,-3413.1724202632904,73889.27446556091,-13154.626253128052
2024-05-22 00:30:00,504.435791015625,6616.509765625,1684.0390625,-209.75109946727753,-19120.041459560394,72999.48065376282
2024-05-22 01:00:00,-1183.1883544921875,-4175.384765625,5285.2548828125,-13647.070945739746,-56463.13334083557,-48082.54810380936
2024-05-22 01:30:00,-757.43212890625,-2906.6630859375,-6160.1484375,22725.674936294556,63871.78000831604,-32481.395151138306
2024-05-22 02:00:00,3180.846923828125,6063.2587890625,-151.9921875,1900.3550882339478,309.0194339752197,75427.65754699707
2024-05-22 02:30:00,-1823.95703125,-2084.373046875,6250.559265136719,-40179.30203437805,-55858.63356208801,-30744.363526940346
2024-05-22 03:00:00,-2893.2138671875,-3491.005859375,-5138.408203125,37720.64579582214,42326.94019699097,-49472.65434837341
2024-05-22 03:30:00,5098.37890625,4126.9248046875,-1976.875,17300.717334747314,12458.005736351013,72332.81685447693
2024-05-22 04:00:00,-992.669921875,-254.3583984375,6758.32373046875,-63158.59843444824,-39520.53859710693,-11172.032579421997
2024-05-22 04:30:00,-5136.87451171875,-2558.7909545898438,-3743.103515625,37118.295746803284,18479.705735206604,-62891.74102973938
2024-05-22 05:00:00,5583.64453125,1551.1875,-3656.7783203125,38404.96739959717,10480.61038684845,63961.87787914276
2024-05-22 05:30:00,809.400390625,458.01025390625,6772.0087890625,-73683.92294311523,-12690.500702857971,9208.797144889832
2024-05-22 06:00:00,-6519.205322265625,-341.9742431640625,-2075.1171875,23081.439387321472,2318.0834131240845,-71749.96879768372
2024-05-22 06:30:00,4563.07421875,-666.2496337890625,-5069.9287109375,55025.9043636322,-6283.39541387558,50952.38208389282
2024-05-22 07:00:00,2659.3125,-308.62646484375,6290.73828125,-67943.85645675659,15023.383767604828,28919.53450012207
2024-05-22 07:30:00,-6416.728515625,2377.3465576171875,-255.810546875,3478.6794834136963,348.5439282655716,-75378.94311141968
2024-05-22 08:00:00,2591.12890625,-1697.4228515625,-6114.126281738281,58739.32877922058,-32050.32351875305,34272.851439356804
2024-05-22 08:30:00,3607.86328125,-2266.08740234375,5349.662109375,-48820.19120693207,33704.91225147247,46525.09668922424
